lat,lon,time,par/einstein m-2 day-1
28.25,121.25,2015-01-19 ,30.52
28.25,121.5,2015-01-19 ,30.8
28.25,121.75,2015-01-19 ,30.94
28.25,122.0,2015-01-19 ,31.2
28.25,122.25,2015-01-19 ,32.06
28.5,121.75,2015-01-19 ,30.65
28.5,122.0,2015-01-19 ,30.73
28.5,122.25,2015-01-19 ,31.57
27.25,120.75,2015-01-20 ,17.97
27.25,121.0,2015-01-20 ,14.07
27.25,121.25,2015-01-20 ,23.43
27.25,121.5,2015-01-20 ,26.62
27.25,121.75,2015-01-20 ,19.5
27.25,122.0,2015-01-20 ,23.52
27.25,122.25,2015-01-20 ,23.77
27.5,120.75,2015-01-20 ,21.95
27.5,121.0,2015-01-20 ,28.0
27.5,121.25,2015-01-20 ,24.52
27.5,121.5,2015-01-20 ,16.24
27.5,121.75,2015-01-20 ,14.73
27.5,122.0,2015-01-20 ,19.8
27.5,122.25,2015-01-20 ,29.63
27.75,120.75,2015-01-20 ,23.59
27.75,121.0,2015-01-20 ,29.87
27.75,121.25,2015-01-20 ,29.12
27.75,121.5,2015-01-20 ,17.94
27.75,121.75,2015-01-20 ,21.91
27.75,122.0,2015-01-20 ,21.4
27.75,122.25,2015-01-20 ,18.38
28.0,120.75,2015-01-20 ,29.59
28.0,121.0,2015-01-20 ,29.9
28.0,121.25,2015-01-20 ,29.8
28.0,121.5,2015-01-20 ,27.1
28.0,121.75,2015-01-20 ,27.44
28.0,122.0,2015-01-20 ,25.16
28.0,122.25,2015-01-20 ,14.38
28.25,121.25,2015-01-20 ,29.7
28.25,121.5,2015-01-20 ,28.78
28.25,121.75,2015-01-20 ,28.9
28.25,122.0,2015-01-20 ,26.86
28.25,122.25,2015-01-20 ,24.9
28.5,121.75,2015-01-20 ,28.57
28.5,122.0,2015-01-20 ,28.73
28.5,122.25,2015-01-20 ,21.8
27.25,120.75,2015-01-21 ,32.79
27.25,121.0,2015-01-21 ,33.08
27.25,121.25,2015-01-21 ,33.15
27.25,121.5,2015-01-21 ,33.15
27.25,121.75,2015-01-21 ,33.55
27.25,122.0,2015-01-21 ,33.51
27.25,122.25,2015-01-21 ,33.48
27.5,120.75,2015-01-21 ,31.78
27.5,121.0,2015-01-21 ,31.94
27.5,121.25,2015-01-21 ,32.61
27.5,121.5,2015-01-21 ,32.77
27.5,121.75,2015-01-21 ,32.89
27.5,122.0,2015-01-21 ,33.12
27.5,122.25,2015-01-21 ,33.29
27.75,120.75,2015-01-21 ,31.88
27.75,121.0,2015-01-21 ,32.15
27.75,121.25,2015-01-21 ,31.77
27.75,121.5,2015-01-21 ,32.5
27.75,121.75,2015-01-21 ,32.66
27.75,122.0,2015-01-21 ,32.78
27.75,122.25,2015-01-21 ,33.02
28.0,120.75,2015-01-21 ,31.62
28.0,121.0,2015-01-21 ,31.45
28.0,121.25,2015-01-21 ,31.67
28.0,121.5,2015-01-21 ,31.71
28.0,121.75,2015-01-21 ,32.27
28.0,122.0,2015-01-21 ,32.33
28.0,122.25,2015-01-21 ,32.86
28.25,121.25,2015-01-21 ,31.63
28.25,121.5,2015-01-21 ,30.95
28.25,121.75,2015-01-21 ,31.19
28.25,122.0,2015-01-21 ,31.88
28.25,122.25,2015-01-21 ,32.57
28.5,121.75,2015-01-21 ,31.22
28.5,122.0,2015-01-21 ,31.36
28.5,122.25,2015-01-21 ,31.68
27.25,120.75,2015-01-22 ,31.28
27.25,121.0,2015-01-22 ,31.97
27.25,122.0,2015-01-22 ,31.73
27.25,122.25,2015-01-22 ,31.8
27.5,120.75,2015-01-22 ,31.09
27.5,121.0,2015-01-22 ,31.32
27.5,121.75,2015-01-22 ,30.72
27.5,122.0,2015-01-22 ,30.71
27.5,122.25,2015-01-22 ,29.7
27.75,120.75,2015-01-22 ,30.74
27.75,121.0,2015-01-22 ,30.53
27.75,121.75,2015-01-22 ,29.53
27.75,122.0,2015-01-22 ,28.9
27.75,122.25,2015-01-22 ,28.36
28.0,120.75,2015-01-22 ,30.5
28.0,121.0,2015-01-22 ,29.86
28.0,121.5,2015-01-22 ,27.55
28.0,121.75,2015-01-22 ,27.95
28.0,122.0,2015-01-22 ,28.01
28.0,122.25,2015-01-22 ,27.76
28.25,121.5,2015-01-22 ,26.76
28.25,121.75,2015-01-22 ,26.81
28.25,122.0,2015-01-22 ,28.33
28.25,122.25,2015-01-22 ,27.78
28.5,121.75,2015-01-22 ,26.99
28.5,122.0,2015-01-22 ,27.36
28.5,122.25,2015-01-22 ,27.53
27.25,120.75,2015-01-23 ,31.31
27.25,121.0,2015-01-23 ,31.73
27.25,121.25,2015-01-23 ,31.98
27.25,121.5,2015-01-23 ,32.0
27.25,121.75,2015-01-23 ,32.33
27.25,122.0,2015-01-23 ,32.56
27.25,122.25,2015-01-23 ,32.92
27.5,120.75,2015-01-23 ,30.21
27.5,121.0,2015-01-23 ,30.68
27.5,121.25,2015-01-23 ,31.51
27.5,121.5,2015-01-23 ,31.79
27.5,121.75,2015-01-23 ,31.75
27.5,122.0,2015-01-23 ,32.3
27.5,122.25,2015-01-23 ,32.49
27.75,120.75,2015-01-23 ,30.04
27.75,121.0,2015-01-23 ,30.81
27.75,121.25,2015-01-23 ,30.5
27.75,121.5,2015-01-23 ,31.01
27.75,121.75,2015-01-23 ,31.52
27.75,122.0,2015-01-23 ,31.78
27.75,122.25,2015-01-23 ,32.02
28.0,120.75,2015-01-23 ,29.29
28.0,121.0,2015-01-23 ,29.94
28.0,121.25,2015-01-23 ,30.48
28.0,121.5,2015-01-23 ,30.4
28.0,121.75,2015-01-23 ,30.98
28.0,122.0,2015-01-23 ,31.63
28.0,122.25,2015-01-23 ,32.16
28.25,121.25,2015-01-23 ,30.02
28.25,121.5,2015-01-23 ,29.99
28.25,121.75,2015-01-23 ,30.48
28.25,122.0,2015-01-23 ,30.81
28.25,122.25,2015-01-23 ,32.01
28.5,121.75,2015-01-23 ,30.07
28.5,122.0,2015-01-23 ,30.45
28.5,122.25,2015-01-23 ,31.39
27.25,120.75,2015-01-24 ,29.99
27.25,121.0,2015-01-24 ,33.14
27.25,121.25,2015-01-24 ,33.17
27.25,121.5,2015-01-24 ,32.33
27.25,121.75,2015-01-24 ,31.52
27.25,122.0,2015-01-24 ,33.39
27.25,122.25,2015-01-24 ,33.79
27.5,120.75,2015-01-24 ,31.38
27.5,121.0,2015-01-24 ,32.0
27.5,121.25,2015-01-24 ,32.65
27.5,121.5,2015-01-24 ,32.84
27.5,121.75,2015-01-24 ,33.05
27.5,122.0,2015-01-24 ,33.31
27.5,122.25,2015-01-24 ,33.41
27.75,120.75,2015-01-24 ,31.24
27.75,121.0,2015-01-24 ,26.87
27.75,121.25,2015-01-24 ,31.89
27.75,121.5,2015-01-24 ,32.28
27.75,121.75,2015-01-24 ,32.51
27.75,122.0,2015-01-24 ,32.73
27.75,122.25,2015-01-24 ,33.07
28.0,120.75,2015-01-24 ,29.43
28.0,121.0,2015-01-24 ,28.73
28.0,121.25,2015-01-24 ,30.99
28.0,121.5,2015-01-24 ,31.82
28.0,121.75,2015-01-24 ,32.18
28.0,122.0,2015-01-24 ,32.39
28.0,122.25,2015-01-24 ,32.98
28.25,121.25,2015-01-24 ,18.05
28.25,121.5,2015-01-24 ,30.29
28.25,121.75,2015-01-24 ,31.57
28.25,122.0,2015-01-24 ,31.83
28.25,122.25,2015-01-24 ,32.48
28.5,121.75,2015-01-24 ,31.04
28.5,122.0,2015-01-24 ,31.43
28.5,122.25,2015-01-24 ,31.97
27.25,120.75,2015-01-25 ,32.14
27.25,121.0,2015-01-25 ,29.77
27.25,121.25,2015-01-25 ,25.77
27.25,121.5,2015-01-25 ,29.83
27.25,121.75,2015-01-25 ,30.16
27.25,122.0,2015-01-25 ,31.4
27.25,122.25,2015-01-25 ,21.19
27.5,120.75,2015-01-25 ,28.98
27.5,121.0,2015-01-25 ,31.55
27.5,121.25,2015-01-25 ,31.09
27.5,121.5,2015-01-25 ,30.49
27.5,121.75,2015-01-25 ,32.57
27.5,122.0,2015-01-25 ,30.53
27.5,122.25,2015-01-25 ,30.88
27.75,120.75,2015-01-25 ,31.07
27.75,121.0,2015-01-25 ,31.71
27.75,121.25,2015-01-25 ,32.1
27.75,121.5,2015-01-25 ,32.41
27.75,121.75,2015-01-25 ,32.33
27.75,122.0,2015-01-25 ,32.39
27.75,122.25,2015-01-25 ,29.45
28.0,120.75,2015-01-25 ,26.26
28.0,121.0,2015-01-25 ,30.56
28.0,121.25,2015-01-25 ,31.32
28.0,121.5,2015-01-25 ,31.97
28.0,121.75,2015-01-25 ,32.22
28.0,122.0,2015-01-25 ,32.63
28.0,122.25,2015-01-25 ,32.98
28.25,121.25,2015-01-25 ,31.34
28.25,121.5,2015-01-25 ,30.9
28.25,121.75,2015-01-25 ,31.44
28.25,122.0,2015-01-25 ,31.39
28.25,122.25,2015-01-25 ,32.05
28.5,121.75,2015-01-25 ,27.35
28.5,122.0,2015-01-25 ,23.32
28.5,122.25,2015-01-25 ,15.16
27.25,120.75,2015-01-26 ,29.77
27.25,121.0,2015-01-26 ,28.33
27.25,121.25,2015-01-26 ,18.39
27.25,121.5,2015-01-26 ,15.51
27.25,121.75,2015-01-26 ,11.5
27.25,122.0,2015-01-26 ,9.37
27.25,122.25,2015-01-26 ,9.83
27.5,120.75,2015-01-26 ,29.17
27.5,121.0,2015-01-26 ,27.1
27.5,121.25,2015-01-26 ,28.34
27.5,121.5,2015-01-26 ,26.19
27.5,121.75,2015-01-26 ,17.98
27.5,122.0,2015-01-26 ,13.74
27.5,122.25,2015-01-26 ,12.11
27.75,120.75,2015-01-26 ,28.8
27.75,121.0,2015-01-26 ,25.66
27.75,121.25,2015-01-26 ,22.89
27.75,121.5,2015-01-26 ,19.2
27.75,121.75,2015-01-26 ,24.12
27.75,122.0,2015-01-26 ,15.07
27.75,122.25,2015-01-26 ,16.26
28.0,120.75,2015-01-26 ,30.04
28.0,121.0,2015-01-26 ,28.08
28.0,121.25,2015-01-26 ,27.98
28.0,121.5,2015-01-26 ,27.92
28.0,121.75,2015-01-26 ,25.39
28.0,122.0,2015-01-26 ,20.5
28.0,122.25,2015-01-26 ,19.78
28.25,121.25,2015-01-26 ,27.59
28.25,121.5,2015-01-26 ,27.98
28.25,121.75,2015-01-26 ,26.96
28.25,122.0,2015-01-26 ,20.53
28.25,122.25,2015-01-26 ,16.89
28.5,121.75,2015-01-26 ,27.52
28.5,122.0,2015-01-26 ,22.86
28.5,122.25,2015-01-26 ,19.11
27.25,120.75,2015-01-27 ,5.97
27.25,121.0,2015-01-27 ,5.99
27.25,121.25,2015-01-27 ,6.4
27.25,121.5,2015-01-27 ,4.92
27.25,121.75,2015-01-27 ,4.48
27.25,122.0,2015-01-27 ,4.48
27.25,122.25,2015-01-27 ,4.8
27.5,120.75,2015-01-27 ,4.73
27.5,121.0,2015-01-27 ,5.18
27.5,121.25,2015-01-27 ,4.44
27.5,121.5,2015-01-27 ,6.02
27.5,121.75,2015-01-27 ,4.89
27.5,122.0,2015-01-27 ,4.36
27.5,122.25,2015-01-27 ,4.7
27.75,120.75,2015-01-27 ,4.57
27.75,121.0,2015-01-27 ,6.82
27.75,121.25,2015-01-27 ,6.63
27.75,121.5,2015-01-27 ,4.94
27.75,121.75,2015-01-27 ,6.1
27.75,122.0,2015-01-27 ,8.38
27.75,122.25,2015-01-27 ,6.19
28.0,120.75,2015-01-27 ,4.53
28.0,121.0,2015-01-27 ,5.83
28.0,121.25,2015-01-27 ,5.36
28.0,121.5,2015-01-27 ,6.21
28.0,121.75,2015-01-27 ,7.58
28.0,122.0,2015-01-27 ,7.22
28.0,122.25,2015-01-27 ,6.34
28.25,121.25,2015-01-27 ,5.16
28.25,121.5,2015-01-27 ,5.2
28.25,121.75,2015-01-27 ,7.82
28.25,122.0,2015-01-27 ,8.55
28.25,122.25,2015-01-27 ,5.89
28.5,121.75,2015-01-27 ,7.75
28.5,122.0,2015-01-27 ,6.91
28.5,122.25,2015-01-27 ,5.48
27.25,120.75,2015-01-28 ,9.5
27.25,121.0,2015-01-28 ,8.1
27.25,121.25,2015-01-28 ,7.58
27.25,121.5,2015-01-28 ,6.69
27.25,121.75,2015-01-28 ,6.18
27.25,122.0,2015-01-28 ,4.05
27.25,122.25,2015-01-28 ,3.34
27.5,120.75,2015-01-28 ,8.13
27.5,121.0,2015-01-28 ,8.43
27.5,121.25,2015-01-28 ,10.79
27.5,121.5,2015-01-28 ,8.89
27.5,121.75,2015-01-28 ,5.85
27.5,122.0,2015-01-28 ,4.16
27.5,122.25,2015-01-28 ,3.86
27.75,120.75,2015-01-28 ,8.66
27.75,121.0,2015-01-28 ,8.81
27.75,121.25,2015-01-28 ,14.25
27.75,121.5,2015-01-28 ,9.98
27.75,121.75,2015-01-28 ,8.19
27.75,122.0,2015-01-28 ,4.61
27.75,122.25,2015-01-28 ,3.61
28.0,120.75,2015-01-28 ,7.85
28.0,121.0,2015-01-28 ,13.83
28.0,121.25,2015-01-28 ,12.21
28.0,121.5,2015-01-28 ,17.44
28.0,121.75,2015-01-28 ,16.18
28.0,122.0,2015-01-28 ,7.99
28.0,122.25,2015-01-28 ,5.91
28.25,121.25,2015-01-28 ,10.55
28.25,121.5,2015-01-28 ,5.85
28.25,121.75,2015-01-28 ,9.24
28.25,122.0,2015-01-28 ,7.67
28.25,122.25,2015-01-28 ,4.98
28.5,121.75,2015-01-28 ,9.86
28.5,122.0,2015-01-28 ,7.39
28.5,122.25,2015-01-28 ,3.94
27.25,120.75,2015-01-29 ,14.67
27.25,121.0,2015-01-29 ,12.37
27.25,121.25,2015-01-29 ,12.03
27.25,121.5,2015-01-29 ,12.68
27.25,121.75,2015-01-29 ,10.98
27.25,122.0,2015-01-29 ,14.43
27.25,122.25,2015-01-29 ,13.98
27.5,120.75,2015-01-29 ,18.04
27.5,121.0,2015-01-29 ,16.9
27.5,121.25,2015-01-29 ,18.21
27.5,121.5,2015-01-29 ,16.34
27.5,121.75,2015-01-29 ,14.59
27.5,122.0,2015-01-29 ,12.2
27.5,122.25,2015-01-29 ,15.94
27.75,120.75,2015-01-29 ,14.31
27.75,121.0,2015-01-29 ,16.75
27.75,121.25,2015-01-29 ,16.02
27.75,121.5,2015-01-29 ,18.49
27.75,121.75,2015-01-29 ,17.17
27.75,122.0,2015-01-29 ,13.58
27.75,122.25,2015-01-29 ,13.56
28.0,120.75,2015-01-29 ,9.75
28.0,121.0,2015-01-29 ,11.54
28.0,121.25,2015-01-29 ,13.66
28.0,121.5,2015-01-29 ,15.89
28.0,121.75,2015-01-29 ,17.43
28.0,122.0,2015-01-29 ,18.88
28.0,122.25,2015-01-29 ,15.49
28.25,121.25,2015-01-29 ,15.32
28.25,121.5,2015-01-29 ,14.5
28.25,121.75,2015-01-29 ,15.1
28.25,122.0,2015-01-29 ,15.62
28.25,122.25,2015-01-29 ,9.72
28.5,121.75,2015-01-29 ,12.91
28.5,122.0,2015-01-29 ,9.29
28.5,122.25,2015-01-29 ,7.58
27.25,120.75,2015-01-30 ,8.45
27.25,121.0,2015-01-30 ,8.78
27.25,121.25,2015-01-30 ,8.49
27.25,121.5,2015-01-30 ,6.87
27.25,121.75,2015-01-30 ,5.82
27.25,122.0,2015-01-30 ,5.38
27.25,122.25,2015-01-30 ,5.09
27.5,120.75,2015-01-30 ,8.85
27.5,121.0,2015-01-30 ,8.94
27.5,121.25,2015-01-30 ,8.72
27.5,121.5,2015-01-30 ,7.88
27.5,121.75,2015-01-30 ,6.31
27.5,122.0,2015-01-30 ,5.45
27.5,122.25,2015-01-30 ,5.38
27.75,120.75,2015-01-30 ,7.63
27.75,121.0,2015-01-30 ,9.33
27.75,121.25,2015-01-30 ,9.09
27.75,121.5,2015-01-30 ,8.77
27.75,121.75,2015-01-30 ,6.11
27.75,122.0,2015-01-30 ,5.64
27.75,122.25,2015-01-30 ,5.86
28.0,120.75,2015-01-30 ,7.88
28.0,121.0,2015-01-30 ,9.65
28.0,121.25,2015-01-30 ,9.37
28.0,121.5,2015-01-30 ,8.06
28.0,121.75,2015-01-30 ,7.03
28.0,122.0,2015-01-30 ,6.64
28.0,122.25,2015-01-30 ,6.05
28.25,121.25,2015-01-30 ,8.7
28.25,121.5,2015-01-30 ,6.97
28.25,121.75,2015-01-30 ,7.76
28.25,122.0,2015-01-30 ,6.4
28.25,122.25,2015-01-30 ,6.81
28.5,121.75,2015-01-30 ,8.64
28.5,122.0,2015-01-30 ,7.74
28.5,122.25,2015-01-30 ,5.99
27.25,120.75,2015-01-31 ,15.26
27.25,121.0,2015-01-31 ,13.91
27.25,121.25,2015-01-31 ,11.48
27.25,121.5,2015-01-31 ,7.74
27.25,121.75,2015-01-31 ,5.75
27.25,122.0,2015-01-31 ,5.74
27.25,122.25,2015-01-31 ,5.28
27.5,120.75,2015-01-31 ,14.72
27.5,121.0,2015-01-31 ,12.64
27.5,121.25,2015-01-31 ,12.9
27.5,121.5,2015-01-31 ,11.57
27.5,121.75,2015-01-31 ,11.18
27.5,122.0,2015-01-31 ,7.47
27.5,122.25,2015-01-31 ,7.44
27.75,121.0,2015-01-31 ,13.32
27.75,121.25,2015-01-31 ,15.36
27.75,121.5,2015-01-31 ,14.77
27.75,121.75,2015-01-31 ,14.69
27.75,122.0,2015-01-31 ,13.15
27.75,122.25,2015-01-31 ,12.85
28.0,120.75,2015-01-31 ,12.35
28.0,121.0,2015-01-31 ,13.27
28.0,121.25,2015-01-31 ,16.65
28.0,121.5,2015-01-31 ,15.5
28.0,121.75,2015-01-31 ,17.17
28.0,122.0,2015-01-31 ,17.66
28.0,122.25,2015-01-31 ,13.17
28.25,121.5,2015-01-31 ,18.47
28.25,121.75,2015-01-31 ,16.04
28.25,122.0,2015-01-31 ,14.47
28.25,122.25,2015-01-31 ,14.64
28.5,121.75,2015-01-31 ,17.38
28.5,122.0,2015-01-31 ,19.45
28.5,122.25,2015-01-31 ,23.55
27.25,120.75,2015-02-01 ,13.65
27.25,121.0,2015-02-01 ,10.15
27.25,121.25,2015-02-01 ,8.76
27.25,121.5,2015-02-01 ,6.87
27.25,121.75,2015-02-01 ,5.95
27.25,122.0,2015-02-01 ,5.89
27.25,122.25,2015-02-01 ,7.81
27.5,120.75,2015-02-01 ,16.57
27.5,121.0,2015-02-01 ,15.97
27.5,121.25,2015-02-01 ,12.21
27.5,121.5,2015-02-01 ,8.79
27.5,121.75,2015-02-01 ,8.2
27.5,122.0,2015-02-01 ,5.92
27.5,122.25,2015-02-01 ,6.81
27.75,120.75,2015-02-01 ,15.28
27.75,121.0,2015-02-01 ,16.04
27.75,121.25,2015-02-01 ,15.77
27.75,121.5,2015-02-01 ,15.68
27.75,121.75,2015-02-01 ,11.46
27.75,122.0,2015-02-01 ,6.36
27.75,122.25,2015-02-01 ,5.89
28.0,120.75,2015-02-01 ,10.49
28.0,121.0,2015-02-01 ,13.49
28.0,121.25,2015-02-01 ,14.93
28.0,121.5,2015-02-01 ,12.92
28.0,121.75,2015-02-01 ,15.7
28.0,122.0,2015-02-01 ,7.86
28.0,122.25,2015-02-01 ,6.27
28.25,121.25,2015-02-01 ,10.64
28.25,121.5,2015-02-01 ,13.61
28.25,121.75,2015-02-01 ,11.16
28.25,122.0,2015-02-01 ,19.45
28.25,122.25,2015-02-01 ,8.61
28.5,121.75,2015-02-01 ,13.96
28.5,122.0,2015-02-01 ,10.08
28.5,122.25,2015-02-01 ,10.08
27.25,120.75,2015-02-02 ,9.07
27.25,121.0,2015-02-02 ,8.52
27.25,121.25,2015-02-02 ,12.44
27.25,121.5,2015-02-02 ,9.7
27.25,121.75,2015-02-02 ,11.05
27.25,122.0,2015-02-02 ,9.53
27.25,122.25,2015-02-02 ,10.53
27.5,120.75,2015-02-02 ,8.63
27.5,121.0,2015-02-02 ,9.36
27.5,121.25,2015-02-02 ,7.31
27.5,121.5,2015-02-02 ,9.26
27.5,121.75,2015-02-02 ,8.26
27.5,122.0,2015-02-02 ,5.59
27.5,122.25,2015-02-02 ,8.75
27.75,120.75,2015-02-02 ,8.31
27.75,121.0,2015-02-02 ,6.87
27.75,121.25,2015-02-02 ,7.59
27.75,121.5,2015-02-02 ,10.68
27.75,121.75,2015-02-02 ,8.59
27.75,122.0,2015-02-02 ,6.51
27.75,122.25,2015-02-02 ,6.61
28.0,120.75,2015-02-02 ,5.66
28.0,121.0,2015-02-02 ,8.98
28.0,121.25,2015-02-02 ,7.05
28.0,121.5,2015-02-02 ,9.38
28.0,121.75,2015-02-02 ,10.6
28.0,122.0,2015-02-02 ,11.69
28.0,122.25,2015-02-02 ,10.41
28.25,121.25,2015-02-02 ,5.16
28.25,121.5,2015-02-02 ,10.5
28.25,121.75,2015-02-02 ,7.91
28.25,122.0,2015-02-02 ,11.7
28.25,122.25,2015-02-02 ,10.47
28.5,121.75,2015-02-02 ,10.14
28.5,122.0,2015-02-02 ,13.29
28.5,122.25,2015-02-02 ,11.67
27.25,120.75,2015-02-03 ,13.83
27.25,121.0,2015-02-03 ,15.16
27.25,121.25,2015-02-03 ,13.67
27.25,121.5,2015-02-03 ,9.11
27.25,121.75,2015-02-03 ,6.52
27.25,122.0,2015-02-03 ,6.39
27.25,122.25,2015-02-03 ,6.39
27.5,120.75,2015-02-03 ,19.97
27.5,121.0,2015-02-03 ,16.14
27.5,121.25,2015-02-03 ,20.38
27.5,121.5,2015-02-03 ,19.63
27.5,121.75,2015-02-03 ,9.0
27.5,122.0,2015-02-03 ,7.67
27.5,122.25,2015-02-03 ,5.96
27.75,120.75,2015-02-03 ,24.26
27.75,121.0,2015-02-03 ,20.89
27.75,121.25,2015-02-03 ,20.48
27.75,121.5,2015-02-03 ,20.08
27.75,121.75,2015-02-03 ,18.93
27.75,122.0,2015-02-03 ,9.69
27.75,122.25,2015-02-03 ,7.16
28.0,120.75,2015-02-03 ,13.78
28.0,121.0,2015-02-03 ,20.86
28.0,121.25,2015-02-03 ,18.05
28.0,121.5,2015-02-03 ,15.39
28.0,121.75,2015-02-03 ,14.01
28.0,122.0,2015-02-03 ,11.1
28.0,122.25,2015-02-03 ,6.32
28.25,121.25,2015-02-03 ,14.08
28.25,121.5,2015-02-03 ,9.25
28.25,121.75,2015-02-03 ,12.39
28.25,122.0,2015-02-03 ,12.78
28.25,122.25,2015-02-03 ,9.91
28.5,121.75,2015-02-03 ,12.62
28.5,122.0,2015-02-03 ,12.71
28.5,122.25,2015-02-03 ,10.62
27.25,120.75,2015-02-04 ,13.44
27.25,121.0,2015-02-04 ,8.23
27.25,121.25,2015-02-04 ,9.21
27.25,121.5,2015-02-04 ,8.97
27.25,121.75,2015-02-04 ,8.66
27.25,122.0,2015-02-04 ,9.67
27.25,122.25,2015-02-04 ,9.67
27.5,120.75,2015-02-04 ,15.12
27.5,121.0,2015-02-04 ,11.06
27.5,121.25,2015-02-04 ,9.61
27.5,121.5,2015-02-04 ,5.65
27.5,121.75,2015-02-04 ,6.18
27.5,122.0,2015-02-04 ,6.79
27.5,122.25,2015-02-04 ,8.84
27.75,120.75,2015-02-04 ,14.29
27.75,121.0,2015-02-04 ,10.74
27.75,121.25,2015-02-04 ,8.73
27.75,121.5,2015-02-04 ,7.08
27.75,121.75,2015-02-04 ,5.98
27.75,122.0,2015-02-04 ,6.59
27.75,122.25,2015-02-04 ,6.17
28.0,120.75,2015-02-04 ,12.86
28.0,121.0,2015-02-04 ,10.49
28.0,121.25,2015-02-04 ,8.77
28.0,121.5,2015-02-04 ,6.83
28.0,121.75,2015-02-04 ,6.98
28.0,122.0,2015-02-04 ,9.16
28.0,122.25,2015-02-04 ,5.57
28.25,121.25,2015-02-04 ,6.38
28.25,121.5,2015-02-04 ,9.76
28.25,121.75,2015-02-04 ,6.6
28.25,122.0,2015-02-04 ,7.51
28.25,122.25,2015-02-04 ,5.41
28.5,121.75,2015-02-04 ,7.24
28.5,122.0,2015-02-04 ,11.33
28.5,122.25,2015-02-04 ,6.94
27.25,120.75,2015-02-05 ,31.71
27.25,121.0,2015-02-05 ,31.68
27.25,121.25,2015-02-05 ,31.68
27.25,121.5,2015-02-05 ,31.4
27.25,121.75,2015-02-05 ,29.79
27.25,122.0,2015-02-05 ,29.88
27.25,122.25,2015-02-05 ,28.3
27.5,120.75,2015-02-05 ,30.94
27.5,121.0,2015-02-05 ,31.12
27.5,121.25,2015-02-05 ,31.09
27.5,121.5,2015-02-05 ,31.21
27.5,121.75,2015-02-05 ,30.82
27.5,122.0,2015-02-05 ,31.87
27.5,122.25,2015-02-05 ,30.36
27.75,120.75,2015-02-05 ,29.94
27.75,121.0,2015-02-05 ,31.02
27.75,121.25,2015-02-05 ,30.54
27.75,121.5,2015-02-05 ,31.54
27.75,121.75,2015-02-05 ,31.79
27.75,122.0,2015-02-05 ,32.77
27.75,122.25,2015-02-05 ,31.43
28.0,120.75,2015-02-05 ,30.63
28.0,121.0,2015-02-05 ,30.18
28.0,121.25,2015-02-05 ,30.82
28.0,121.5,2015-02-05 ,31.81
28.0,121.75,2015-02-05 ,31.48
28.0,122.0,2015-02-05 ,33.01
28.0,122.25,2015-02-05 ,30.58
28.25,121.25,2015-02-05 ,30.11
28.25,121.5,2015-02-05 ,31.01
28.25,121.75,2015-02-05 ,30.55
28.25,122.0,2015-02-05 ,32.09
28.25,122.25,2015-02-05 ,31.2
28.5,121.75,2015-02-05 ,30.97
28.5,122.0,2015-02-05 ,31.08
28.5,122.25,2015-02-05 ,31.19
27.25,120.75,2015-02-06 ,29.06
27.25,121.0,2015-02-06 ,30.16
27.25,121.25,2015-02-06 ,30.69
27.25,121.5,2015-02-06 ,22.58
27.25,121.75,2015-02-06 ,18.75
27.25,122.0,2015-02-06 ,16.54
27.25,122.25,2015-02-06 ,17.88
27.5,120.75,2015-02-06 ,34.87
27.5,121.0,2015-02-06 ,35.21
27.5,121.25,2015-02-06 ,34.78
27.5,121.5,2015-02-06 ,33.58
27.5,121.75,2015-02-06 ,33.87
27.5,122.0,2015-02-06 ,32.81
27.5,122.25,2015-02-06 ,23.16
27.75,120.75,2015-02-06 ,35.51
27.75,121.0,2015-02-06 ,35.9
27.75,121.25,2015-02-06 ,35.23
27.75,121.5,2015-02-06 ,35.36
27.75,121.75,2015-02-06 ,29.77
27.75,122.0,2015-02-06 ,30.19
27.75,122.25,2015-02-06 ,33.64
28.0,120.75,2015-02-06 ,35.48
28.0,121.0,2015-02-06 ,35.52
28.0,121.25,2015-02-06 ,35.38
28.0,121.5,2015-02-06 ,34.99
28.0,121.75,2015-02-06 ,31.69
28.0,122.0,2015-02-06 ,30.92
28.0,122.25,2015-02-06 ,33.54
28.25,121.25,2015-02-06 ,35.01
28.25,121.5,2015-02-06 ,35.09
28.25,121.75,2015-02-06 ,34.37
28.25,122.0,2015-02-06 ,33.77
28.25,122.25,2015-02-06 ,29.74
28.5,121.75,2015-02-06 ,34.19
28.5,122.0,2015-02-06 ,34.11
28.5,122.25,2015-02-06 ,34.56
27.25,120.75,2015-02-07 ,15.64
27.25,121.0,2015-02-07 ,13.01
27.25,122.0,2015-02-07 ,8.31
27.25,122.25,2015-02-07 ,9.89
27.5,120.75,2015-02-07 ,15.56
27.5,121.0,2015-02-07 ,14.79
27.5,121.75,2015-02-07 ,8.47
27.5,122.0,2015-02-07 ,10.05
27.5,122.25,2015-02-07 ,15.92
27.75,120.75,2015-02-07 ,29.46
27.75,121.0,2015-02-07 ,19.38
27.75,121.75,2015-02-07 ,11.68
27.75,122.0,2015-02-07 ,10.9
27.75,122.25,2015-02-07 ,11.87
28.0,120.75,2015-02-07 ,34.03
28.0,121.0,2015-02-07 ,33.28
28.0,121.5,2015-02-07 ,28.69
28.0,121.75,2015-02-07 ,19.39
28.0,122.0,2015-02-07 ,15.28
28.0,122.25,2015-02-07 ,14.37
